Stimulus,Emg1,Emg2,Emg3,Emg4,Emg5,Emg6,Emg7,Emg8
0,-4,-4,-19,-12,-12,-4,-3,-2
0,0,-9,-12,1,0,1,0,0
0,3,22,19,-3,-1,-3,-2,0
0,-1,0,-5,-4,-4,0,0,-1
0,-2,-14,2,2,5,2,1,-1
0,1,6,-3,-4,-2,-1,-1,-1
0,-1,-13,-16,-12,-1,-1,1,1
0,-1,5,-1,-1,-4,-4,-4,-2
0,3,12,3,2,1,1,0,0
0,-1,0,1,1,-3,-1,-1,0
0,0,-8,4,7,6,3,2,-1
0,-1,-2,1,2,1,-3,-2,1
0,-1,1,-3,1,5,3,1,-2
0,2,2,11,8,4,1,1,1
0,-1,-8,-11,-7,-7,-3,-2,-1
0,-1,10,7,2,-1,-5,-4,-1
0,-3,-7,-8,-5,-3,1,1,-1
0,2,9,11,6,-2,-1,-1,2
0,-7,-1,-12,-10,-4,-3,-2,-4
0,-2,-22,-14,-9,-4,-3,-2,-3
0,-2,-42,-4,-2,-2,-1,-2,-1
0,1,11,16,15,6,3,1,0
0,1,1,-7,-4,-4,-1,0,-1
0,1,6,3,-2,-2,-3,-2,-1
0,4,23,5,-3,-5,-6,-4,0
0,-5,-16,-20,-6,-2,4,1,-5
0,0,-2,6,9,6,4,3,2
0,1,5,-6,-1,3,-3,-3,1
0,2,11,11,7,1,0,4,1
0,-2,-2,-15,-12,-8,-6,-3,0
0,-1,5,8,-1,-4,0,-1,-2
0,-1,4,2,4,8,5,4,-1
0,-3,-1,-14,-7,-8,-5,-3,-1
0,0,-13,13,1,1,-3,-3,0
0,-6,-1,-8,-1,0,0,1,-4
0,-1,-2,14,5,-1,0,0,0
0,2,30,3,-1,1,1,2,1
0,-1,-2,-3,2,6,3,2,1
0,3,-10,-1,2,-2,0,-5,0
0,-2,-8,-7,1,-3,-1,0,-1
0,-4,-5,7,1,0,-2,-3,-2
0,0,-6,-3,-4,-3,-2,0,-2
0,3,-2,3,2,3,1,-1,0
0,-3,0,-7,-9,-12,-3,-1,-1
0,0,-6,-6,-3,0,2,0,-2
0,-2,6,-5,4,7,0,0,-1
0,-1,-7,-3,1,1,1,-1,-1
0,0,-4,2,0,-3,-2,-2,-1
0,1,-17,-15,-4,-5,0,3,0
0,-5,-5,-5,-9,-9,-1,-3,-2
0,3,7,0,4,7,-3,-1,3
0,2,28,14,2,-1,0,-2,-1
0,-3,6,9,6,7,4,2,-1
0,-3,-8,-12,-12,-2,0,0,-1
0,0,2,1,3,1,-1,1,0
0,-7,-22,-22,-14,-5,-2,-5,-1
0,1,4,-2,3,-4,-7,-7,-2
0,1,5,8,-8,-5,-2,-2,0
0,1,1,-2,6,-8,-3,-3,-1
0,-1,-11,-18,-2,8,2,1,-2
0,0,4,8,0,3,1,2,0
0,-3,-1,-6,1,0,-4,-1,-2
0,-2,-4,-5,-5,-6,-4,0,-2
0,-1,-4,6,1,0,-3,-2,0
0,0,-3,-1,-1,-2,5,4,-1
0,3,-11,-3,6,2,-5,-2,1
0,-3,7,17,1,3,5,0,-1
0,5,19,5,2,-5,-4,-4,-1
0,-3,2,1,-3,3,0,-3,-1
0,-4,-2,-1,1,-1,-1,0,-2
0,-1,-12,5,0,-3,-4,-4,-2
0,2,3,-3,1,2,2,2,-1
0,1,7,-1,-7,-6,-7,-3,-1
0,-2,10,19,6,-7,-1,-1,0
0,0,1,-1,3,10,2,0,0
0,0,-10,-10,-5,0,2,2,1
0,-4,-2,5,4,0,0,-2,-2
0,0,-3,8,6,2,0,-1,-2
0,-2,2,-19,-15,-13,-8,-4,-3
0,2,2,15,11,5,4,3,1
0,-4,-11,-24,-14,-3,-3,-2,-1
0,1,-5,-11,1,1,1,-1,1
0,-2,2,-1,-3,-1,-3,-1,1
0,-3,-35,-9,-6,-4,-1,0,-2
0,-1,-7,3,4,-1,-2,-1,-2
0,1,12,-5,-1,5,1,2,1
0,0,-14,-9,-6,-7,-2,-1,-1
0,-1,12,8,-2,-2,-2,-2,-2
0,0,-1,-2,-6,-1,-4,-3,-2
0,-2,-8,-3,-4,-6,-1,-1,-2
0,-1,9,16,9,17,9,6,-1
0,-3,-2,-14,-8,-4,-1,-1,0
0,3,30,19,9,5,0,0,0
0,-1,-5,26,10,4,0,-2,-2
0,-1,13,-24,-21,-13,-8,-6,-1
0,0,-10,21,10,-2,-1,-1,1
0,-1,-14,-15,-10,-2,-3,-4,-2
0,0,-3,-19,-9,-1,-3,0,0
0,-1,1,-24,-15,-11,-3,-2,-1
0,-1,4,20,3,2,1,2,1
0,2,6,3,9,5,1,2,1
0,-1,21,2,4,3,0,-2,-2
0,0,-13,-11,5,0,0,0,1
0,-1,9,-1,-4,-2,2,-1,-1
0,1,-6,-2,0,-6,0,-1,1
0,-1,-2,-7,-3,7,2,0,0
0,-1,-1,12,6,-2,-1,-2,-3
0,-1,-7,-5,-1,1,0,0,-3
0,-2,-3,4,1,-4,-3,-3,0
0,0,-11,6,1,0,5,2,0
0,-1,9,3,1,1,1,0,3
0,3,5,-20,-2,3,2,0,-1
0,-3,-15,-11,-2,-1,0,1,1
0,-3,-1,-10,-10,-9,-9,-6,-3
0,1,9,6,-1,-2,-1,-1,-1
0,2,5,0,4,2,0,1,1
0,0,14,3,7,6,6,3,1
0,-5,-10,0,-9,-9,-3,-4,-1
0,1,-10,-17,2,3,-1,1,1
0,-3,3,21,0,-5,-5,-4,-3
0,-1,-10,-6,-3,-2,-1,-1,-2
0,2,9,1,1,-3,1,1,1
0,-3,-7,0,-1,4,-2,-3,-2
0,-1,-6,-8,-1,-2,-2,0,0
0,-1,-3,5,3,5,7,4,0
0,-2,11,-12,0,0,-1,-1,-1
0,0,21,15,-1,-4,-1,-1,0
0,-3,-10,-8,-5,-4,-2,0,-2
0,-2,18,5,-5,-7,-6,-5,-3
0,-2,-15,7,3,3,3,0,-1
0,0,-1,5,4,3,1,2,1
0,-2,-13,-9,0,-3,-4,-4,-1
0,-1,-26,-55,-26,-1,-2,-1,0
0,1,13,22,3,-5,0,0,-1
0,0,-3,1,0,-2,1,-1,1
0,0,16,1,7,8,2,1,-3
0,-1,5,13,10,1,-1,-1,-3
0,-1,-4,-19,-11,-7,-7,-4,-3
0,-1,-12,3,-3,-6,-1,0,-2
0,3,9,3,-4,3,3,3,4
0,0,-3,15,11,0,1,-3,1
0,1,25,-6,-1,3,1,1,2
0,-1,-15,12,3,-2,-2,-1,-2
0,-3,-8,-10,-6,-6,-5,-2,-1
0,-4,-9,3,-2,-4,-2,-2,-4
0,3,8,4,3,2,-2,1,-1
0,-3,-10,-4,1,0,-1,0,-1
0,-1,-2,-1,2,1,4,1,-1
0,1,0,-1,-1,1,0,-1,1
0,-1,0,7,4,-2,-1,1,-1
0,-4,-24,-17,-7,1,2,-1,-1
0,-1,10,9,-3,-4,-5,-3,-2
0,-3,5,6,-1,-7,1,2,0
0,-1,-28,-5,4,8,1,0,0
0,1,17,17,10,5,1,1,1
0,-9,-48,-31,-13,-7,-2,-1,-3
0,2,-3,-12,-3,-1,-4,-3,0
0,-3,-12,9,-7,-11,-7,-1,-2
0,-1,0,4,-1,-2,1,2,0
0,0,-3,-8,1,3,1,-2,-2
0,-4,-3,10,-2,-3,-4,-2,-3
0,0,-7,-7,-13,-6,-3,-2,1
0,-2,7,-7,1,4,4,2,-2
0,0,12,31,9,0,1,-2,-2
0,-1,-13,-5,-2,-4,-3,-2,-1
0,0,6,-1,2,4,-1,-2,-1
0,1,-7,-11,-3,2,7,-1,-2
0,2,7,2,-2,-4,-3,1,1
0,-4,6,5,1,0,1,-1,-2
0,-1,-11,-12,-8,-5,-2,-3,0
0,-2,3,13,4,-4,-4,-1,1
0,-2,13,-15,-7,4,3,1,1
0,-1,-15,-1,4,1,-1,-3,0
0,-1,4,-6,2,5,4,3,-1
0,1,5,9,0,-4,-6,-4,-1
0,3,12,-12,-4,-3,0,-2,-1
0,0,-25,-5,3,2,2,2,0
0,-9,-11,-10,-4,-3,-4,-5,-2
0,1,16,4,2,4,2,-1,-1
0,0,-10,-3,0,-3,-3,1,1
0,1,-1,0,-3,-5,-2,-1,1
0,0,2,2,7,3,4,1,1
0,-2,-13,-14,-16,-7,-5,-3,-1
0,1,13,14,2,-4,-3,-2,-1
0,2,7,1,2,7,5,5,0
0,3,8,1,-1,-1,1,1,1
0,0,-1,-1,4,-5,-2,0,-2
0,1,-4,2,2,4,1,-1,-1
0,-4,-23,-5,-3,1,2,0,-1
0,4,-4,-5,-7,-4,-2,-3,-2
0,-3,-5,10,12,1,0,-1,0
0,-2,5,-5,-14,-1,-3,-1,-1
0,-1,-8,-13,-5,-3,-1,-3,-3
0,0,1,-18,1,1,0,-1,-1
0,-4,-10,-3,-2,-1,-1,-1,-3
0,-3,-11,1,0,-3,-2,-2,-1
0,0,24,2,-1,0,-1,-2,-2
0,-1,4,4,3,1,3,3,0
0,0,-9,-11,-5,-3,-5,-2,2
0,-5,-18,1,1,0,2,0,-2
0,3,14,5,0,-1,-1,-1,-1
0,0,5,3,4,-1,0,-1,-1
0,-3,-6,-5,-1,-1,-1,-2,-3
0,0,2,4,3,3,2,0,0
0,-1,0,-6,-5,-4,-3,-1,-1
0,0,-1,2,-2,-1,-2,-1,1
0,1,7,0,-2,0,-4,-2,1
0,1,-9,-6,-2,-2,4,2,1
0,0,4,10,2,0,-2,-1,-2
0,1,2,-4,-1,0,2,1,-1
0,1,1,-7,-3,-2,-3,-1,-1
0,-1,1,1,2,-2,-5,-3,-3
0,1,12,15,9,7,4,4,2
0,-2,-6,-1,4,0,-1,-1,-1
0,2,8,3,-2,-1,-1,-1,1
0,1,6,8,4,-4,-4,-1,0
0,-2,-1,-9,-9,-6,-5,-5,-2
0,1,-1,-7,-8,-8,-7,-5,-4
0,-2,5,8,11,9,11,9,-1
0,2,6,0,5,6,3,3,0
0,-1,-3,3,4,3,-2,-3,-1
0,4,19,7,1,3,4,3,3
0,-1,2,-5,-7,-4,-1,-1,-2
0,-4,-14,-13,-6,-5,-5,-3,-2
0,0,16,9,-3,-1,-4,-3,-2
0,-2,-23,-17,-10,-4,-3,-2,-1
0,0,3,8,1,-5,-2,-1,-1
0,-1,11,7,-7,-5,-2,2,1
0,-1,-6,-19,0,0,-1,1,-2
0,0,3,21,10,12,6,1,0
0,1,-4,-11,-4,0,0,2,1
0,0,0,4,6,0,0,-1,-1
0,-1,3,13,-1,-9,-4,-1,-2
0,-6,-21,-15,-11,-8,-3,0,-1
0,-7,-23,-10,-3,0,-1,-3,-1
0,-2,12,21,5,-1,-2,-2,1
0,-1,-15,-32,-9,2,2,1,1
0,-1,12,3,3,-1,2,2,-1
0,-1,-32,-18,3,6,0,-3,-2
0,1,8,3,-2,-1,1,0,-1
0,-1,-5,11,-2,-4,-4,-3,0
0,0,2,3,1,1,-4,-2,1
0,2,3,11,5,-4,1,1,1
0,1,2,-7,4,11,6,2,-1
0,0,1,1,3,-2,-3,-3,-2
0,0,-1,-2,-8,-4,-2,1,0
0,0,13,3,-3,-4,-5,-5,0
0,-3,-10,11,4,-1,1,0,0
0,0,6,-21,-7,3,5,1,2
0,-5,-14,2,3,3,1,-1,-1
0,-2,9,14,5,-3,-2,-1,-3
0,0,1,-13,-16,-3,-3,-1,-3
0,-2,7,-9,-5,-8,-4,-2,1
0,6,16,22,10,2,1,2,1
0,3,24,-12,-6,3,1,1,1
0,-5,-12,9,6,-3,-3,-1,-2
0,0,-2,7,3,0,1,1,0
0,-2,6,-3,1,-2,-3,-2,0
0,0,9,19,-1,-4,-3,-2,0
0,0,0,-30,-12,-4,-2,-1,0
0,0,-7,8,4,5,5,1,-2
0,4,19,1,-2,7,3,5,1
0,-2,-11,-2,-2,-2,-2,-1,1
0,-1,0,-9,-2,-8,-3,-2,-1
0,-3,-4,12,1,0,-3,-5,-3
0,-1,8,-7,-8,-7,-4,-3,-2
0,-1,-23,-6,-4,-1,-2,-1,0
0,0,-1,1,-2,2,-1,1,2
0,3,10,-2,2,3,2,4,2
0,-8,-25,-1,2,-2,-3,-6,-4
0,0,-7,-12,-6,0,-1,0,1
0,2,8,7,6,4,0,-1,0
0,-3,-28,5,1,0,1,0,-1
0,-2,-6,-19,-10,-4,-1,-1,-1
0,2,6,1,-2,-7,-4,-3,-1
0,-5,-8,-33,-9,2,1,0,-4
0,0,10,1,-1,4,3,3,1
0,-2,-4,14,-5,-4,-5,-4,-1
0,-1,0,-9,-2,0,0,-1,0
0,2,2,4,-4,-6,-5,-4,-1
0,0,0,6,1,-2,-3,-3,0
0,-3,-18,1,-1,-2,-1,0,-1
0,1,9,-8,-1,2,2,4,1
0,1,11,18,6,4,2,0,1
0,-4,-1,-19,-4,-8,-5,-2,-4
0,4,10,-9,5,1,2,1,1
0,-1,6,4,3,0,1,-2,-2
0,-1,-8,-8,-13,-6,-3,-2,1
0,1,6,9,4,5,7,4,-2
0,-1,11,0,2,-1,-2,-2,0
0,-4,-8,1,-1,-1,-2,-2,-3
0,6,21,7,8,7,2,1,1
0,-4,-20,-21,-10,-10,-10,-5,-1
0,-1,-2,32,8,2,2,0,-1
0,0,24,-7,3,5,3,1,-2
0,0,-8,-4,-1,-3,2,2,2
0,-1,-1,-12,-3,5,-1,-3,-1
0,0,15,4,4,0,-1,0,1
0,-2,12,32,2,-9,-9,-6,-4
0,-3,-29,-32,-4,2,2,0,-2
0,-1,1,10,-1,-4,0,-1,-1
0,0,0,-13,-9,-1,-2,0,1
0,1,-6,3,1,3,1,0,0
0,-2,-4,15,9,-2,-1,-1,-2
0,-1,-8,-1,2,-1,-3,0,1
0,0,12,-6,-2,-1,-3,-2,-2
0,0,-1,-2,-4,-4,-3,-3,-3
0,-5,-27,-7,-1,1,-2,-2,-4
0,1,5,5,4,1,0,1,0
0,-1,-6,0,-1,-5,1,0,0
0,-3,-15,-13,-2,4,0,-2,-4
0,2,25,-6,-1,-1,-2,-1,0
0,-1,-2,7,0,2,2,2,-1
0,-2,-9,-11,2,6,-3,-3,-3
0,0,11,-3,-17,-9,-6,-3,-2
0,-2,0,7,2,-2,-2,-2,-2
0,2,-9,21,0,-3,-1,1,1
0,-3,-4,-20,-10,-6,-3,-2,-5
0,-2,-11,-3,5,6,3,1,1
0,-1,0,3,0,0,1,0,1
0,3,8,7,4,2,1,-1,-1
0,0,-2,-2,-3,-4,-2,-2,1
0,-4,-19,-2,0,-3,-3,-3,-5
0,2,15,13,13,7,8,7,2
0,1,-7,-4,-6,-2,-3,-1,0
0,1,-9,4,2,1,-2,-4,-1
0,-2,-38,-13,0,-1,-2,0,0
0,2,13,6,-5,-9,-5,-4,-1
0,-4,-5,-7,6,1,2,1,-1
0,2,7,23,-1,-2,1,-1,-3
0,-1,9,-11,-6,-5,-3,0,2
0,-2,-7,8,5,1,-2,0,-3
0,-1,-3,8,3,-2,-3,-2,1
0,-4,-1,-7,-7,-4,-2,0,0
0,-1,-11,-41,-8,-1,2,0,1
0,0,-3,-10,-9,-5,0,-1,-2
0,-2,17,10,-1,-2,-4,-2,-1
0,-7,-31,-5,9,7,3,3,-2
0,3,-4,16,7,9,7,6,3
0,0,20,13,-7,-7,-6,-5,0
0,0,-19,-12,-3,-5,-3,-4,-1
0,-1,-2,-32,-11,-9,-2,1,1
0,7,2,7,8,10,4,3,6
0,-12,-24,-13,3,10,5,1,-9
0,9,36,32,8,-2,-3,-2,5
0,-6,-18,-14,-7,-7,-5,-3,-8
0,-3,16,9,-2,-3,1,1,-7
0,4,-5,-4,-1,-3,-3,-4,3
0,-2,-5,-19,-10,-1,1,1,0
0,2,12,2,-2,2,-1,-1,0
0,3,15,35,17,2,-3,-2,9
0,-6,-24,-8,-10,-4,-4,-2,-3
0,1,39,0,-2,2,0,0,-2
0,2,-7,16,13,5,3,1,4
0,-6,10,12,4,-1,-2,0,-3
0,2,6,-5,-8,-13,-5,-2,2
0,-1,-6,-11,6,3,4,1,-3
0,3,-3,-44,-2,8,1,2,1
0,4,21,38,0,-2,2,0,0
0,-3,-7,1,9,3,4,1,-2
0,-11,-60,-57,-23,-10,-7,-7,-4
0,0,11,30,16,5,2,-1,0
0,-5,-36,-70,-19,-5,-3,-2,-3
0,7,29,-9,-8,-8,-4,-1,5
0,1,2,18,19,11,7,5,1
0,6,37,48,20,3,1,-1,-1
0,-3,-17,-8,-11,-14,-8,-5,-7
0,5,28,60,18,9,4,1,2
0,-5,-33,-49,-9,1,-2,0,-2
2,15,81,49,-9,-4,1,0,2
2,2,45,55,17,-7,-6,-3,-3
2,-17,-68,-92,-22,-5,-5,-5,-8
2,-3,-13,-19,7,3,2,1,-2
2,14,28,19,-6,2,3,5,9
2,-24,-53,-51,-10,-4,-6,-8,-11
2,-26,-66,-59,-78,-41,-21,-15,-20
2,-4,-6,-34,4,3,2,0,-3
2,-12,-97,-68,-12,10,8,4,2
2,-4,-12,-26,-7,3,3,1,2
2,8,-15,92,24,-3,-1,-1,0
2,15,27,7,11,11,5,6,8
2,-10,10,27,-18,-22,-10,-10,-11
2,7,9,-2,33,29,14,9,8
2,24,22,-22,-8,-6,-6,-2,5
2,-9,65,117,18,7,5,3,-5
2,21,46,5,25,9,6,6,5
2,-8,-34,-17,-31,-11,-4,-3,-2
2,-22,-47,22,28,9,-1,-7,-10
2,32,92,48,1,-2,3,6,12
2,-20,-60,-49,-27,-20,-8,-10,-14
2,13,-16,-31,-21,0,1,3,5
2,1,1,-45,-25,-12,-4,-1,2
2,-17,-69,-31,-14,-19,-12,-9,-7
2,-1,28,69,17,16,8,3,1
2,25,81,47,-5,-6,-3,2,7
2,6,43,45,32,12,8,10,8
2,0,20,36,12,6,-2,-2,0
2,10,7,25,-17,-14,-3,2,6
2,-30,-24,-8,-52,-23,-15,-14,-16
2,4,28,76,55,23,9,4,4
2,-8,-30,-70,-60,-28,-9,-5,-6
2,20,36,37,36,23,9,7,7
2,-2,-10,2,-7,-1,-1,-2,-2
2,-14,-32,-91,-49,-10,-7,-4,-4
2,-11,-47,34,5,-13,-4,-8,-7
2,0,-32,-77,-10,4,5,3,5
2,-47,-109,-100,-39,-31,-23,-22,-24
2,39,95,24,14,17,16,13,17
2,29,118,101,80,28,10,10,11
2,-17,-25,13,-17,-21,-17,-14,-13
2,4,58,88,27,-7,-3,-2,-1
2,3,16,6,-2,1,1,-2,-5
2,23,41,48,1,17,16,15,18
2,-20,-38,-9,34,7,-2,-5,-8
2,-11,-26,-38,-33,-5,-4,-5,-5
2,-44,-86,-64,-57,-23,-20,-18,-17
2,-16,-50,32,4,-10,-6,-7,-8
2,-5,4,-2,-3,0,0,0,-1
2,7,32,74,34,17,12,9,3
2,32,76,36,9,16,13,16,20
2,-15,-28,-69,-35,-21,-10,-10,-11
2,-13,-32,-50,-48,-14,-10,-9,-8
2,27,53,34,59,45,21,16,18
2,-30,-51,21,1,-16,-10,-10,-16
2,20,43,-21,-26,5,3,4,5
2,0,38,16,-17,-20,-11,-4,0
2,-5,-53,-40,-15,-6,-4,-7,-4
2,21,52,56,32,20,11,8,10
2,-30,-81,-77,-44,-24,-16,-13,-13
2,22,62,55,27,4,4,4,10
2,4,15,45,24,10,7,6,-1
2,8,23,-23,-30,-7,2,5,2
2,-2,33,32,20,7,4,2,-2
2,20,29,28,22,23,8,12,16
2,-40,-83,-103,-19,-38,-23,-20,-27
2,2,-50,-37,26,14,2,0,1
2,4,66,20,4,11,4,2,3
2,0,19,57,-5,-5,5,-1,-4
2,-17,-52,4,29,4,-3,0,11
2,3,36,-19,-17,-3,3,-1,0
2,-39,-128,-86,-11,-8,-11,-13,-27
2,20,52,40,10,13,4,7,12
2,51,102,13,51,30,16,15,19
2,-13,-82,26,53,9,0,-2,1
2,4,-10,21,-36,-13,-6,-5,-3
2,-16,-36,-21,-11,-9,-7,-6,-10
2,14,31,18,3,3,6,4,3
2,-10,-31,-62,-34,-7,-5,-2,-4
2,15,93,67,52,20,10,8,9
2,-11,-20,-13,-15,8,5,2,-2
2,14,66,10,-13,-8,-3,0,-3
2,-19,-59,-38,-31,-23,-15,-14,-15
2,7,-20,-1,27,8,1,4,10
2,-11,40,1,-19,-34,-16,-14,-13
2,-22,-74,-52,-20,5,3,1,-3
2,16,52,90,41,21,9,11,9
2,-35,-109,-84,-97,-43,-20,-17,-20
2,13,26,51,0,-2,-4,-1,4
2,0,18,61,3,-1,-4,-3,-2
2,7,34,15,17,19,13,9,5
2,-3,1,-70,-17,-12,-4,-4,-1
2,-1,-51,-59,14,15,8,4,4
2,-8,-22,5,-9,-6,-4,-5,-9
2,-21,-43,-70,-46,-29,-13,-10,-9
2,30,66,78,46,23,11,9,18
2,-22,-43,-65,-47,-23,-8,-6,-12
2,22,50,71,17,3,5,6,11
2,23,88,51,16,14,8,7,5
2,-1,41,40,-27,-18,-5,-1,1
2,-20,-57,-39,12,0,-4,-9,-10
2,0,23,30,29,9,0,-2,-1
2,19,52,56,22,22,13,10,9
2,2,-62,-30,44,17,0,1,0
2,3,-11,55,-8,-7,-2,2,3
2,9,29,25,20,10,10,7,0
2,-7,-24,-8,5,3,-4,-3,1
2,-1,-10,3,25,14,7,3,-4
2,-3,-15,22,9,-7,-9,-6,-3
2,-11,-39,-25,-25,-14,-4,-5,-5
2,-12,-62,-18,5,-7,-7,-4,-5
2,-5,-29,-26,-28,0,2,1,2
2,5,33,-7,-4,-8,-3,-2,-1
2,-10,-35,-39,-36,-10,-4,-3,-1
2,18,65,39,22,15,9,7,7
2,16,77,84,39,17,8,6,9
2,-23,-66,-6,-26,-17,-10,-10,-16
2,29,67,59,27,6,3,5,14
2,-8,18,29,1,-4,-2,-2,-3
2,1,31,-22,-31,-1,3,-2,-1
2,25,64,45,50,30,16,15,16
2,-12,-14,-19,-30,-14,-14,-11,-14
2,4,40,39,-11,-10,-5,-4,0
2,-17,-42,-46,-5,-15,-10,-11,-8
2,-5,-37,-87,-21,1,1,0,0
2,7,16,-29,0,3,3,4,6
2,-6,5,-12,-4,-5,-5,-5,-4
2,-20,-84,-95,-36,-12,-8,-8,-14
2,-5,-19,39,29,0,-3,-4,-3
2,-3,17,-14,-13,-7,-4,-5,-4
2,-5,45,44,-1,-14,-6,-6,-6
2,5,16,13,-5,-2,-1,0,2
2,3,-15,-22,-7,6,1,0,-1
2,-7,-11,17,-9,-5,-3,-1,-2
2,10,6,75,37,11,5,4,6
2,2,65,59,24,5,-2,-1,-5
2,-9,7,-21,-14,-15,-9,-7,-6
2,10,57,29,8,9,6,5,9
2,-9,-60,-50,10,7,2,-2,-5
2,7,15,21,-1,-9,-4,0,-2
2,-1,-5,-2,-3,5,2,5,1
2,3,12,14,-1,3,2,1,4
2,-2,-28,-45,-13,-1,-2,-2,0
2,-7,-26,-16,3,1,2,0,-2
2,0,27,42,11,-2,-2,-1,2
2,8,28,41,-4,-1,2,3,4
2,2,-14,-42,-10,-2,-4,-2,-6
2,3,-3,41,6,-4,-2,-2,5
2,-3,-2,-24,-4,3,1,-1,0
2,-3,-44,-42,-2,-4,-6,-3,-5
2,20,13,-3,-24,-6,-1,0,3
2,-5,55,32,0,-8,-6,-2,-1
2,1,-45,-21,34,16,9,4,2
2,0,-16,-18,6,10,9,5,5
2,-10,-20,-17,-24,-10,-5,-4,-4
2,6,-6,-5,21,3,0,3,6
2,-1,6,-15,-25,-6,-4,-4,-8
2,-9,-35,1,1,-8,-3,-4,-3
2,-7,-7,-5,11,-1,-1,-3,-4
2,3,12,66,5,5,2,-1,0
2,-1,12,18,9,5,3,2,2
2,9,22,-13,-19,-5,0,1,3
2,-9,-18,19,0,2,3,1,-3
2,2,-6,12,14,5,3,1,1
2,-3,-19,-51,-29,-7,-2,-3,-6
2,-4,8,15,-2,-8,-4,-1,-1
2,-25,-69,-69,-12,-8,-9,-9,-7
2,2,-1,-31,-26,-6,0,2,0
2,-3,23,11,-20,-6,-4,-4,-2
2,0,3,-1,10,4,1,-4,-1
2,-1,16,12,-2,-7,-2,1,1
2,-14,-59,-66,-31,-2,-3,-3,-5
2,6,-2,-10,8,2,0,2,5
2,-19,-42,-36,-16,-7,-5,-6,-10
2,12,47,27,-13,-2,0,2,5
2,2,21,15,-16,-14,-9,-6,-4
2,-7,-16,-29,2,-2,3,2,-3
2,-4,-1,13,16,15,3,1,-2
2,-5,-24,-26,-5,-9,-3,-1,-2
2,5,20,5,18,10,4,4,4
2,2,23,16,1,1,-2,-1,0
2,-7,-63,-29,-2,-1,2,3,-1
2,3,29,18,2,4,1,0,1
2,-8,-13,-18,-1,-7,-6,-4,-5
2,10,35,14,3,5,2,3,5
2,5,13,22,30,8,1,0,3
2,10,44,62,18,-1,-4,-1,3
2,-2,-18,-11,-14,-3,4,1,-1
2,3,-23,11,29,10,8,7,5
2,-6,-5,-41,-3,2,-3,-2,-4
2,4,14,5,-8,-4,-2,1,2
2,-4,-26,-32,-10,-9,-6,-7,-4
2,-8,-20,3,0,4,5,-1,-6
2,1,24,-12,-10,-4,0,0,1
2,-6,-15,-7,6,-4,-2,-5,-1
2,3,-24,12,13,6,1,2,3
2,-14,-26,-28,-33,-23,-12,-9,-8
2,0,-7,26,-7,-7,-4,-3,-2
2,-2,-8,-5,5,2,1,2,0
2,8,40,51,20,10,6,4,4
2,-1,-1,-6,-2,1,-2,-1,1
2,0,9,32,3,0,-2,-2,-3
2,-21,-69,-75,-2,-4,-3,-7,-11
2,4,25,-9,-15,-8,-4,-1,0
2,11,47,29,21,8,2,6,7
2,-16,-55,-70,-24,-9,-6,-8,-9
2,6,18,-6,-5,9,6,4,1
2,-8,-15,-27,-8,-6,-4,-5,-9
2,12,21,15,17,6,3,3,7
2,11,58,48,-1,-4,0,3,3
2,-5,-30,1,7,6,5,2,1
2,-15,-87,-42,-14,-5,-5,-4,-6
2,-3,-24,-58,-6,3,-1,-2,-1
2,6,32,41,22,-1,-1,-1,0
2,-4,4,-7,-44,-19,-8,-6,-6
2,2,-5,-7,10,9,6,6,2
2,3,7,5,-3,1,-2,0,2
2,-6,-37,2,3,-5,-4,-4,-2
2,0,5,-6,-7,-4,-3,-1,1
2,10,37,-5,3,4,2,2,4
2,-2,8,24,17,-1,-4,-2,-3
2,7,9,-39,-18,5,8,8,3
2,5,22,6,-3,-2,1,0,2
2,-4,-4,-2,5,1,0,0,1
2,2,-10,29,-1,-2,-2,-5,-1
2,4,-3,-19,9,1,0,0,5
2,1,-10,35,11,0,4,1,-2
2,2,17,12,-3,11,4,1,0
2,-10,-39,-29,-8,-2,0,-2,-6
2,-3,5,3,-20,-6,-2,-2,-3
2,4,19,27,-2,-7,-6,-4,1
2,-3,2,15,16,-1,2,-1,0
2,1,12,13,3,9,4,2,3
2,1,-1,-41,-6,0,0,-1,-3
2,0,2,-19,8,1,-1,0,-1
2,-5,-3,-3,-15,-11,-5,-2,-4
2,-6,-8,-17,0,-4,-4,-3,-4
2,1,2,-1,7,3,-1,-2,-2
2,-3,-13,-14,4,7,2,4,1
2,7,0,-21,-4,3,1,1,1
2,1,-3,-5,-18,-9,-4,-3,0
2,-4,-1,16,2,-4,-4,-3,-3
2,1,22,41,1,-4,-1,0,-3
2,2,7,-1,1,10,3,2,3
2,6,47,14,0,4,0,0,0
2,1,3,6,7,0,2,2,2
2,-7,-11,-49,-16,-8,-7,-7,-7
2,2,-4,-6,11,-4,1,0,3
2,1,36,-12,-29,-12,-3,-2,-1
2,-4,-26,9,12,3,-4,-4,-4
2,1,5,5,8,6,0,1,0
2,1,13,20,16,5,0,1,0
2,-13,-33,-53,3,-7,-6,-7,-8
2,-2,-2,-2,-6,4,4,5,5
2,-1,-13,-4,1,3,0,-3,-3
2,-3,-1,-34,-34,-21,-9,-6,-4
2,-3,-12,24,6,8,3,3,-1
2,1,5,-24,-11,-4,-4,-2,1
2,-1,-14,-37,2,6,2,1,5
